filename,# of distinct formulae,# of cells with formulae,(# of cells with formulae) / (# of distinct formulae)
kate_symes_000_1_1.pst.322.xls,0,0,
kate_symes_000_1_1.pst.323.xls,0,0,
kate_symes_000_1_1.pst.324.xls,0,0,
kate_symes_000_1_1.pst.325.xls,0,0,
kate_symes_000_1_1.pst.326.xls,0,0,
kate_symes_000_1_1.pst.327.xls,0,0,
kate_symes_000_1_1.pst.328.xls,0,0,
kate_symes_000_1_1.pst.329.xls,0,0,
kate_symes_000_1_1.pst.33.xls,0,0,
kate_symes_000_1_1.pst.330.xls,0,0,
kate_symes_000_1_1.pst.331.xls,0,0,
kate_symes_000_1_1.pst.332.xls,0,0,
kate_symes_000_1_1.pst.333.xls,0,0,
kate_symes_000_1_1.pst.334.xls,0,0,
kate_symes_000_1_1.pst.336.xls,0,0,
kate_symes_000_1_1.pst.337.xls,0,0,
kate_symes_000_1_1.pst.338.xls,0,0,
kate_symes_000_1_1.pst.339.xls,0,0,
kate_symes_000_1_1.pst.34.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.343.xls,0,0,
kate_symes_000_1_1.pst.344.xls,0,0,
kate_symes_000_1_1.pst.345.xls,0,0,
kate_symes_000_1_1.pst.346.xls,0,0,
kate_symes_000_1_1.pst.347.xls,0,0,
kate_symes_000_1_1.pst.348.xls,0,0,
kate_symes_000_1_1.pst.349.xls,0,0,
kate_symes_000_1_1.pst.35.xls,1,9,9.0000000000000000
kate_symes_000_1_1.pst.351.xls,0,0,
kate_symes_000_1_1.pst.352.xls,0,0,
kate_symes_000_1_1.pst.353.xls,0,0,
kate_symes_000_1_1.pst.354.xls,0,0,
kate_symes_000_1_1.pst.357.xls,0,0,
kate_symes_000_1_1.pst.358.xls,0,0,
kate_symes_000_1_1.pst.359.xls,0,0,
kate_symes_000_1_1.pst.36.xls,1,9,9.0000000000000000
kate_symes_000_1_1.pst.360.xls,0,0,
kate_symes_000_1_1.pst.361.xls,0,0,
kate_symes_000_1_1.pst.363.xls,0,0,
kate_symes_000_1_1.pst.364.xls,0,0,
kate_symes_000_1_1.pst.365.xls,0,0,
kate_symes_000_1_1.pst.366.xls,0,0,
kate_symes_000_1_1.pst.367.xls,0,0,
kate_symes_000_1_1.pst.368.xls,0,0,
kate_symes_000_1_1.pst.369.xls,0,0,
kate_symes_000_1_1.pst.37.xls,1,5,5.0000000000000000
kate_symes_000_1_1.pst.370.xls,0,0,
kate_symes_000_1_1.pst.371.xls,0,0,
kate_symes_000_1_1.pst.372.xls,0,0,
kate_symes_000_1_1.pst.373.xls,0,0,
kate_symes_000_1_1.pst.374.xls,0,0,
kate_symes_000_1_1.pst.375.xls,0,0,
kate_symes_000_1_1.pst.376.xls,0,0,
kate_symes_000_1_1.pst.377.xls,0,0,
kate_symes_000_1_1.pst.378.xls,0,0,
kate_symes_000_1_1.pst.379.xls,0,0,
kate_symes_000_1_1.pst.38.xls,1,5,5.0000000000000000
kate_symes_000_1_1.pst.380.xls,0,0,
kate_symes_000_1_1.pst.381.xls,0,0,
kate_symes_000_1_1.pst.382.xls,0,0,
kate_symes_000_1_1.pst.383.xls,0,0,
kate_symes_000_1_1.pst.384.xls,0,0,
kate_symes_000_1_1.pst.385.xls,0,0,
kate_symes_000_1_1.pst.386.xls,0,0,
kate_symes_000_1_1.pst.387.xls,0,0,
kate_symes_000_1_1.pst.388.xls,0,0,
kate_symes_000_1_1.pst.389.xls,0,0,
kate_symes_000_1_1.pst.39.xls,1,8,8.0000000000000000
kate_symes_000_1_1.pst.390.xls,0,0,
kate_symes_000_1_1.pst.391.xls,0,0,
kate_symes_000_1_1.pst.392.xls,0,0,
kate_symes_000_1_1.pst.394.xls,0,0,
kate_symes_000_1_1.pst.395.xls,0,0,
kate_symes_000_1_1.pst.396.xls,0,0,
kate_symes_000_1_1.pst.397.xls,0,0,
kate_symes_000_1_1.pst.399.xls,0,0,
kate_symes_000_1_1.pst.40.xls,1,9,9.0000000000000000
kate_symes_000_1_1.pst.402.xls,0,0,
kate_symes_000_1_1.pst.403.xls,0,0,
kate_symes_000_1_1.pst.404.xls,0,0,
kate_symes_000_1_1.pst.405.xls,0,0,
kate_symes_000_1_1.pst.406.xls,0,0,
kate_symes_000_1_1.pst.409.xls,0,0,
kate_symes_000_1_1.pst.41.xls,2,72,36.0000000000000000
kate_symes_000_1_1.pst.410.xls,0,0,
kate_symes_000_1_1.pst.411.xls,0,0,
kate_symes_000_1_1.pst.412.xls,0,0,
kate_symes_000_1_1.pst.415.xls,0,0,
kate_symes_000_1_1.pst.416.xls,0,0,
kate_symes_000_1_1.pst.417.xls,0,0,
kate_symes_000_1_1.pst.418.xls,0,0,
kate_symes_000_1_1.pst.419.xls,0,0,
kate_symes_000_1_1.pst.42.xls,1,7,7.0000000000000000
kate_symes_000_1_1.pst.420.xls,0,0,
kate_symes_000_1_1.pst.421.xls,0,0,
kate_symes_000_1_1.pst.422.xls,0,0,
kate_symes_000_1_1.pst.425.xls,0,0,
kate_symes_000_1_1.pst.426.xls,0,0,
kate_symes_000_1_1.pst.427.xls,0,0,
kate_symes_000_1_1.pst.428.xls,0,0,
kate_symes_000_1_1.pst.43.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.433.xls,0,0,
kate_symes_000_1_1.pst.434.xls,0,0,
kate_symes_000_1_1.pst.435.xls,0,0,
kate_symes_000_1_1.pst.436.xls,0,0,
kate_symes_000_1_1.pst.439.xls,0,0,
kate_symes_000_1_1.pst.44.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.440.xls,0,0,
kate_symes_000_1_1.pst.441.xls,0,0,
kate_symes_000_1_1.pst.442.xls,0,0,
kate_symes_000_1_1.pst.445.xls,0,0,
kate_symes_000_1_1.pst.446.xls,0,0,
kate_symes_000_1_1.pst.447.xls,0,0,
kate_symes_000_1_1.pst.448.xls,0,0,
kate_symes_000_1_1.pst.45.xls,0,0,
kate_symes_000_1_1.pst.450.xls,0,0,
kate_symes_000_1_1.pst.451.xls,0,0,
kate_symes_000_1_1.pst.452.xls,0,0,
kate_symes_000_1_1.pst.453.xls,0,0,
kate_symes_000_1_1.pst.454.xls,0,0,
kate_symes_000_1_1.pst.455.xls,0,0,
kate_symes_000_1_1.pst.458.xls,0,0,
kate_symes_000_1_1.pst.459.xls,0,0,
kate_symes_000_1_1.pst.46.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.460.xls,0,0,
kate_symes_000_1_1.pst.461.xls,0,0,
kate_symes_000_1_1.pst.462.xls,0,0,
kate_symes_000_1_1.pst.464.xls,0,0,
kate_symes_000_1_1.pst.465.xls,0,0,
kate_symes_000_1_1.pst.466.xls,0,0,
kate_symes_000_1_1.pst.467.xls,0,0,
kate_symes_000_1_1.pst.468.xls,0,0,
kate_symes_000_1_1.pst.47.xls,0,0,
kate_symes_000_1_1.pst.473.xls,0,0,
kate_symes_000_1_1.pst.474.xls,0,0,
kate_symes_000_1_1.pst.475.xls,0,0,
kate_symes_000_1_1.pst.476.xls,0,0,
kate_symes_000_1_1.pst.478.xls,0,0,
kate_symes_000_1_1.pst.479.xls,0,0,
kate_symes_000_1_1.pst.48.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.480.xls,0,0,
kate_symes_000_1_1.pst.481.xls,0,0,
kate_symes_000_1_1.pst.483.xls,0,0,
kate_symes_000_1_1.pst.484.xls,0,0,
kate_symes_000_1_1.pst.485.xls,0,0,
kate_symes_000_1_1.pst.486.xls,0,0,
kate_symes_000_1_1.pst.487.xls,0,0,
kate_symes_000_1_1.pst.488.xls,0,0,
kate_symes_000_1_1.pst.489.xls,0,0,
kate_symes_000_1_1.pst.49.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.490.xls,0,0,
kate_symes_000_1_1.pst.491.xls,0,0,
kate_symes_000_1_1.pst.492.xls,0,0,
kate_symes_000_1_1.pst.493.xls,0,0,
kate_symes_000_1_1.pst.494.xls,0,0,
kate_symes_000_1_1.pst.495.xls,0,0,
kate_symes_000_1_1.pst.496.xls,0,0,
kate_symes_000_1_1.pst.497.xls,0,0,
kate_symes_000_1_1.pst.498.xls,0,0,
kate_symes_000_1_1.pst.499.xls,0,0,
kate_symes_000_1_1.pst.50.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.500.xls,0,0,
kate_symes_000_1_1.pst.501.xls,0,0,
kate_symes_000_1_1.pst.502.xls,0,0,
kate_symes_000_1_1.pst.503.xls,0,0,
kate_symes_000_1_1.pst.504.xls,0,0,
kate_symes_000_1_1.pst.505.xls,0,0,
kate_symes_000_1_1.pst.506.xls,0,0,
kate_symes_000_1_1.pst.507.xls,0,0,
kate_symes_000_1_1.pst.508.xls,0,0,
kate_symes_000_1_1.pst.509.xls,0,0,
kate_symes_000_1_1.pst.51.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.510.xls,0,0,
kate_symes_000_1_1.pst.511.xls,0,0,
kate_symes_000_1_1.pst.512.xls,0,0,
kate_symes_000_1_1.pst.513.xls,0,0,
kate_symes_000_1_1.pst.514.xls,0,0,
kate_symes_000_1_1.pst.516.xls,0,0,
kate_symes_000_1_1.pst.517.xls,0,0,
kate_symes_000_1_1.pst.518.xls,0,0,
kate_symes_000_1_1.pst.519.xls,0,0,
kate_symes_000_1_1.pst.52.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.520.xls,0,0,
kate_symes_000_1_1.pst.521.xls,0,0,
kate_symes_000_1_1.pst.522.xls,0,0,
kate_symes_000_1_1.pst.523.xls,0,0,
kate_symes_000_1_1.pst.524.xls,0,0,
kate_symes_000_1_1.pst.527.xls,0,0,
kate_symes_000_1_1.pst.529.xls,0,0,
kate_symes_000_1_1.pst.53.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.530.xls,0,0,
kate_symes_000_1_1.pst.531.xls,0,0,
kate_symes_000_1_1.pst.532.xls,0,0,
kate_symes_000_1_1.pst.533.xls,0,0,
kate_symes_000_1_1.pst.534.xls,0,0,
kate_symes_000_1_1.pst.535.xls,0,0,
kate_symes_000_1_1.pst.536.xls,0,0,
kate_symes_000_1_1.pst.537.xls,0,0,
kate_symes_000_1_1.pst.538.xls,0,0,
kate_symes_000_1_1.pst.54.xls,3,84,28.0000000000000000
kate_symes_000_1_1.pst.540.xls,0,0,
kate_symes_000_1_1.pst.541.xls,0,0,
kate_symes_000_1_1.pst.542.xls,0,0,
kate_symes_000_1_1.pst.543.xls,0,0,
kate_symes_000_1_1.pst.545.xls,0,0,
kate_symes_000_1_1.pst.546.xls,0,0,
kate_symes_000_1_1.pst.547.xls,0,0,
kate_symes_000_1_1.pst.548.xls,0,0,
kate_symes_000_1_1.pst.549.xls,0,0,
kate_symes_000_1_1.pst.55.xls,3,76,25.3333333333333333
kate_symes_000_1_1.pst.550.xls,0,0,
kate_symes_000_1_1.pst.551.xls,0,0,
kate_symes_000_1_1.pst.552.xls,0,0,
kate_symes_000_1_1.pst.553.xls,0,0,
kate_symes_000_1_1.pst.554.xls,0,0,
kate_symes_000_1_1.pst.555.xls,0,0,
kate_symes_000_1_1.pst.556.xls,0,0,
kate_symes_000_1_1.pst.558.xls,0,0,
kate_symes_000_1_1.pst.559.xls,0,0,
kate_symes_000_1_1.pst.56.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.560.xls,0,0,
kate_symes_000_1_1.pst.561.xls,0,0,
kate_symes_000_1_1.pst.562.xls,4,718,179.5000000000000000
kate_symes_000_1_1.pst.564.xls,0,0,
kate_symes_000_1_1.pst.565.xls,0,0,
kate_symes_000_1_1.pst.566.xls,0,0,
kate_symes_000_1_1.pst.567.xls,0,0,
kate_symes_000_1_1.pst.568.xls,4,718,179.5000000000000000
kate_symes_000_1_1.pst.57.xls,3,76,25.3333333333333333
kate_symes_000_1_1.pst.570.xls,0,0,
kate_symes_000_1_1.pst.571.xls,0,0,
kate_symes_000_1_1.pst.572.xls,0,0,
kate_symes_000_1_1.pst.573.xls,0,0,
kate_symes_000_1_1.pst.575.xls,0,0,
kate_symes_000_1_1.pst.576.xls,0,0,
kate_symes_000_1_1.pst.577.xls,0,0,
kate_symes_000_1_1.pst.578.xls,0,0,
kate_symes_000_1_1.pst.579.xls,0,0,
kate_symes_000_1_1.pst.58.xls,0,0,
kate_symes_000_1_1.pst.580.xls,0,0,
kate_symes_000_1_1.pst.581.xls,0,0,
kate_symes_000_1_1.pst.582.xls,0,0,
kate_symes_000_1_1.pst.583.xls,4,702,175.5000000000000000
kate_symes_000_1_1.pst.584.xls,4,5446,1361.5000000000000000
kate_symes_000_1_1.pst.585.xls,0,0,
kate_symes_000_1_1.pst.586.xls,0,0,
kate_symes_000_1_1.pst.587.xls,0,0,
kate_symes_000_1_1.pst.588.xls,0,0,
kate_symes_000_1_1.pst.589.xls,0,0,
kate_symes_000_1_1.pst.59.xls,1,6,6.0000000000000000
kate_symes_000_1_1.pst.591.xls,4,5446,1361.5000000000000000
kate_symes_000_1_1.pst.592.xls,0,0,
kate_symes_000_1_1.pst.593.xls,0,0,
kate_symes_000_1_1.pst.594.xls,0,0,
kate_symes_000_1_1.pst.595.xls,0,0,
kate_symes_000_1_1.pst.599.xls,4,5446,1361.5000000000000000
kate_symes_000_1_1.pst.60.xls,0,0,
kate_symes_000_1_1.pst.600.xls,4,5446,1361.5000000000000000
kate_symes_000_1_1.pst.601.xls,0,0,
kate_symes_000_1_1.pst.602.xls,0,0,
kate_symes_000_1_1.pst.604.xls,0,0,
kate_symes_000_1_1.pst.605.xls,0,0,
kate_symes_000_1_1.pst.608.xls,4,5486,1371.5000000000000000
kate_symes_000_1_1.pst.61.xls,5,610,122.0000000000000000
kate_symes_000_1_1.pst.610.xls,0,0,
kate_symes_000_1_1.pst.611.xls,0,0,
kate_symes_000_1_1.pst.612.xls,0,0,
kate_symes_000_1_1.pst.614.xls,0,0,
kate_symes_000_1_1.pst.615.xls,0,0,
kate_symes_000_1_1.pst.616.xls,4,5486,1371.5000000000000000
kate_symes_000_1_1.pst.618.xls,0,0,
kate_symes_000_1_1.pst.619.xls,0,0,
kate_symes_000_1_1.pst.62.xls,6,1030,171.6666666666666667
kate_symes_000_1_1.pst.620.xls,0,0,
kate_symes_000_1_1.pst.621.xls,0,0,
kate_symes_000_1_1.pst.622.xls,0,0,
kate_symes_000_1_1.pst.623.xls,0,0,
kate_symes_000_1_1.pst.624.xls,0,0,
kate_symes_000_1_1.pst.629.xls,0,0,
kate_symes_000_1_1.pst.63.xls,5,678,135.6000000000000000
kate_symes_000_1_1.pst.630.xls,0,0,
kate_symes_000_1_1.pst.633.xls,4,5486,1371.5000000000000000
kate_symes_000_1_1.pst.634.xls,0,0,
kate_symes_000_1_1.pst.635.xls,0,0,
kate_symes_000_1_1.pst.636.xls,0,0,
kate_symes_000_1_1.pst.637.xls,0,0,
kate_symes_000_1_1.pst.638.xls,0,0,
kate_symes_000_1_1.pst.639.xls,0,0,
kate_symes_000_1_1.pst.64.xls,1,10,10.0000000000000000
kate_symes_000_1_1.pst.641.xls,0,0,
kate_symes_000_1_1.pst.643.xls,0,0,
kate_symes_000_1_1.pst.644.xls,0,0,
kate_symes_000_1_1.pst.645.xls,0,0,
kate_symes_000_1_1.pst.646.xls,0,0,
kate_symes_000_1_1.pst.647.xls,0,0,
kate_symes_000_1_1.pst.648.xls,0,0,
kate_symes_000_1_1.pst.65.xls,1,9,9.0000000000000000
kate_symes_000_1_1.pst.651.xls,0,0,
kate_symes_000_1_1.pst.652.xls,0,0,
kate_symes_000_1_1.pst.653.xls,0,0,
kate_symes_000_1_1.pst.654.xls,0,0,
kate_symes_000_1_1.pst.655.xls,0,0,
kate_symes_000_1_1.pst.656.xls,0,0,
kate_symes_000_1_1.pst.658.xls,0,0,
kate_symes_000_1_1.pst.659.xls,0,0,
kate_symes_000_1_1.pst.66.xls,5,943,188.6000000000000000
kate_symes_000_1_1.pst.660.xls,0,0,
kate_symes_000_1_1.pst.661.xls,0,0,
kate_symes_000_1_1.pst.662.xls,0,0,
kate_symes_000_1_1.pst.663.xls,0,0,
kate_symes_000_1_1.pst.664.xls,0,0,
kate_symes_000_1_1.pst.665.xls,0,0,
kate_symes_000_1_1.pst.666.xls,0,0,
kate_symes_000_1_1.pst.667.xls,4,10870,2717.5000000000000000
kate_symes_000_1_1.pst.669.xls,0,0,
kate_symes_000_1_1.pst.67.xls,1,5,5.0000000000000000
kate_symes_000_1_1.pst.670.xls,0,0,
kate_symes_000_1_1.pst.671.xls,0,0,
kate_symes_000_1_1.pst.672.xls,0,0,
kate_symes_000_1_1.pst.673.xls,0,0,
kate_symes_000_1_1.pst.674.xls,0,0,
kate_symes_000_1_1.pst.675.xls,0,0,
kate_symes_000_1_1.pst.677.xls,0,0,
kate_symes_000_1_1.pst.678.xls,0,0,
kate_symes_000_1_1.pst.679.xls,0,0,
kate_symes_000_1_1.pst.68.xls,1,7,7.0000000000000000
kate_symes_000_1_1.pst.680.xls,0,0,
kate_symes_000_1_1.pst.681.xls,0,0,
kate_symes_000_1_1.pst.682.xls,4,15410,3852.5000000000000000
kate_symes_000_1_1.pst.683.xls,0,0,
kate_symes_000_1_1.pst.684.xls,0,0,
kate_symes_000_1_1.pst.686.xls,0,0,
kate_symes_000_1_1.pst.688.xls,0,0,
kate_symes_000_1_1.pst.689.xls,0,0,
kate_symes_000_1_1.pst.69.xls,5,1117,223.4000000000000000
kate_symes_000_1_1.pst.690.xls,0,0,
kate_symes_000_1_1.pst.691.xls,0,0,
kate_symes_000_1_1.pst.692.xls,0,0,
kate_symes_000_1_1.pst.693.xls,0,0,
kate_symes_000_1_1.pst.696.xls,0,0,
kate_symes_000_1_1.pst.697.xls,0,0,
kate_symes_000_1_1.pst.698.xls,0,0,
kate_symes_000_1_1.pst.699.xls,0,0,
kate_symes_000_1_1.pst.70.xls,5,1204,240.8000000000000000
kate_symes_000_1_1.pst.700.xls,0,0,
kate_symes_000_1_1.pst.701.xls,0,0,
kate_symes_000_1_1.pst.704.xls,0,0,
kate_symes_000_1_1.pst.705.xls,0,0,
kate_symes_000_1_1.pst.706.xls,0,0,
kate_symes_000_1_1.pst.707.xls,0,0,
kate_symes_000_1_1.pst.708.xls,0,0,
kate_symes_000_1_1.pst.709.xls,0,0,
kate_symes_000_1_1.pst.71.xls,0,0,
kate_symes_000_1_1.pst.712.xls,0,0,
kate_symes_000_1_1.pst.713.xls,0,0,
kate_symes_000_1_1.pst.714.xls,0,0,
kate_symes_000_1_1.pst.715.xls,0,0,
kate_symes_000_1_1.pst.716.xls,0,0,
kate_symes_000_1_1.pst.717.xls,0,0,
kate_symes_000_1_1.pst.718.xls,4,15646,3911.5000000000000000
kate_symes_000_1_1.pst.721.xls,4,15646,3911.5000000000000000
kate_symes_000_1_1.pst.723.xls,0,0,
kate_symes_000_1_1.pst.724.xls,0,0,
kate_symes_000_1_1.pst.725.xls,0,0,
kate_symes_000_1_1.pst.726.xls,0,0,
kate_symes_000_1_1.pst.727.xls,0,0,
kate_symes_000_1_1.pst.728.xls,0,0,
kate_symes_000_1_1.pst.729.xls,0,0,
kate_symes_000_1_1.pst.73.xls,5,1378,275.6000000000000000
kate_symes_000_1_1.pst.731.xls,0,0,
kate_symes_000_1_1.pst.732.xls,0,0,
kate_symes_000_1_1.pst.733.xls,0,0,
kate_symes_000_1_1.pst.734.xls,0,0,
kate_symes_000_1_1.pst.735.xls,0,0,
kate_symes_000_1_1.pst.736.xls,0,0,
kate_symes_000_1_1.pst.74.xls,1,8,8.0000000000000000
kate_symes_000_1_1.pst.745.xls,0,0,
kate_symes_000_1_1.pst.746.xls,0,0,
kate_symes_000_1_1.pst.747.xls,0,0,
kate_symes_000_1_1.pst.748.xls,0,0,
kate_symes_000_1_1.pst.749.xls,0,0,
kate_symes_000_1_1.pst.75.xls,1,9,9.0000000000000000
kate_symes_000_1_1.pst.750.xls,0,0,
kate_symes_000_1_1.pst.751.xls,0,0,
kate_symes_000_1_1.pst.752.xls,0,0,
kate_symes_000_1_1.pst.753.xls,0,0,
kate_symes_000_1_1.pst.754.xls,0,0,
kate_symes_000_1_1.pst.755.xls,0,0,
kate_symes_000_1_1.pst.756.xls,0,0,
kate_symes_000_1_1.pst.758.xls,0,0,
kate_symes_000_1_1.pst.760.xls,5,1552,310.4000000000000000
kate_symes_000_1_1.pst.761.xls,5,1726,345.2000000000000000
kate_symes_000_1_1.pst.762.xls,0,0,
kate_symes_000_1_1.pst.763.xls,0,0,
kate_symes_000_1_1.pst.764.xls,0,0,
kate_symes_000_1_1.pst.765.xls,0,0,
kate_symes_000_1_1.pst.766.xls,0,0,
kate_symes_000_1_1.pst.767.xls,0,0,
kate_symes_000_1_1.pst.768.xls,1,9,9.0000000000000000
kate_symes_000_1_1.pst.769.xls,0,0,
kate_symes_000_1_1.pst.770.xls,1,5,5.0000000000000000
kate_symes_000_1_1.pst.771.xls,5,1813,362.6000000000000000
kate_symes_000_1_1.pst.772.xls,0,0,
kate_symes_000_1_1.pst.773.xls,0,0,
kate_symes_000_1_1.pst.774.xls,0,0,
kate_symes_000_1_1.pst.775.xls,0,0,
kate_symes_000_1_1.pst.776.xls,0,0,
kate_symes_000_1_1.pst.777.xls,0,0,
kate_symes_000_1_1.pst.778.xls,12,563,46.9166666666666667
kate_symes_000_1_1.pst.785.xls,5,1900,380.0000000000000000
kate_symes_000_1_1.pst.786.xls,0,0,
kate_symes_000_1_1.pst.787.xls,0,0,
kate_symes_000_1_1.pst.788.xls,0,0,
kate_symes_000_1_1.pst.789.xls,0,0,
kate_symes_000_1_1.pst.790.xls,0,0,
kate_symes_000_1_1.pst.791.xls,0,0,
kate_symes_000_1_1.pst.794.xls,4,15646,3911.5000000000000000
kate_symes_000_1_1.pst.795.xls,4,15646,3911.5000000000000000
kate_symes_000_1_1.pst.796.xls,5,26046,5209.2000000000000000
kate_symes_000_1_1.pst.798.xls,5,2074,414.8000000000000000
kate_symes_000_1_1.pst.799.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.800.xls,0,0,
kate_symes_000_1_1.pst.801.xls,0,0,
kate_symes_000_1_1.pst.802.xls,0,0,
kate_symes_000_1_1.pst.803.xls,0,0,
kate_symes_000_1_1.pst.804.xls,0,0,
kate_symes_000_1_1.pst.805.xls,0,0,
kate_symes_000_1_1.pst.808.xls,0,0,
kate_symes_000_1_1.pst.809.xls,0,0,
kate_symes_000_1_1.pst.810.xls,0,0,
kate_symes_000_1_1.pst.811.xls,0,0,
kate_symes_000_1_1.pst.812.xls,0,0,
kate_symes_000_1_1.pst.813.xls,0,0,
kate_symes_000_1_1.pst.815.xls,1,2,2.0000000000000000
kate_symes_000_1_1.pst.816.xls,5,2248,449.6000000000000000
kate_symes_000_1_1.pst.817.xls,5,26662,5332.4000000000000000
kate_symes_000_1_1.pst.818.xls,0,0,
kate_symes_000_1_1.pst.819.xls,5,2335,467.0000000000000000
kate_symes_000_1_1.pst.823.xls,0,0,
kate_symes_000_1_1.pst.826.xls,0,0,
kate_symes_000_1_1.pst.846.xls,5,20114,4022.8000000000000000
kate_symes_000_1_1.pst.851.xls,0,0,
kate_symes_000_1_1.pst.852.xls,0,0,
kate_symes_000_1_1.pst.853.xls,0,0,
kate_symes_000_1_1.pst.854.xls,0,0,
kate_symes_000_1_1.pst.855.xls,0,0,
kate_symes_000_1_1.pst.857.xls,0,0,
kate_symes_000_1_1.pst.862.xls,0,0,
kate_symes_000_1_1.pst.863.xls,0,0,
kate_symes_000_1_1.pst.864.xls,0,0,
kate_symes_000_1_1.pst.865.xls,0,0,
kate_symes_000_1_1.pst.866.xls,0,0,
kate_symes_000_1_1.pst.867.xls,0,0,
kate_symes_000_1_1.pst.868.xls,0,0,
kate_symes_000_1_1.pst.870.xls,0,0,
kate_symes_000_1_1.pst.871.xls,0,0,
kate_symes_000_1_1.pst.872.xls,0,0,
kate_symes_000_1_1.pst.873.xls,0,0,
kate_symes_000_1_1.pst.874.xls,0,0,
kate_symes_000_1_1.pst.875.xls,0,0,
kate_symes_000_1_1.pst.876.xls,0,0,
kate_symes_000_1_1.pst.877.xls,5,27178,5435.6000000000000000
kate_symes_000_1_1.pst.879.xls,2,44,22.0000000000000000
kate_symes_000_1_1.pst.880.xls,0,0,
kate_symes_000_1_1.pst.881.xls,0,0,
kate_symes_000_1_1.pst.882.xls,0,0,
kate_symes_000_1_1.pst.883.xls,0,0,
kate_symes_000_1_1.pst.884.xls,0,0,
kate_symes_000_1_1.pst.885.xls,0,0,
kate_symes_000_1_1.pst.888.xls,0,0,
kate_symes_000_1_1.pst.889.xls,0,0,
kate_symes_000_1_1.pst.890.xls,0,0,
kate_symes_000_1_1.pst.891.xls,0,0,
kate_symes_000_1_1.pst.910.xls,0,0,
kate_symes_000_1_1.pst.911.xls,0,0,
kate_symes_000_1_1.pst.912.xls,0,0,
kate_symes_000_1_1.pst.913.xls,0,0,
kate_symes_000_1_1.pst.914.xls,0,0,
kate_symes_000_1_1.pst.915.xls,0,0,
kate_symes_000_1_1.pst.916.xls,0,0,
kate_symes_000_1_1.pst.917.xls,0,0,
kate_symes_000_1_1.pst.918.xls,0,0,
kate_symes_000_1_1.pst.919.xls,0,0,
kate_symes_000_1_1.pst.920.xls,0,0,
kate_symes_000_1_1.pst.921.xls,0,0,
kate_symes_000_1_1.pst.925.xls,0,0,
kate_symes_000_1_1.pst.926.xls,0,0,
kate_symes_000_1_1.pst.927.xls,0,0,
kate_symes_000_1_1.pst.928.xls,0,0,
kate_symes_000_1_1.pst.929.xls,0,0,
kate_symes_000_1_1.pst.930.xls,0,0,
kate_symes_000_1_1.pst.931.xls,0,0,
kate_symes_000_1_1.pst.932.xls,0,0,
kate_symes_000_1_1.pst.933.xls,0,0,
kate_symes_000_1_1.pst.934.xls,0,0,
kate_symes_000_1_1.pst.935.xls,0,0,
kate_symes_000_1_1.pst.936.xls,0,0,
kate_symes_000_1_1.pst.937.xls,5,27210,5442.0000000000000000
kate_symes_000_1_1.pst.941.xls,0,0,
kate_symes_000_1_1.pst.942.xls,0,0,
kate_symes_000_1_1.pst.943.xls,0,0,
kate_symes_000_1_1.pst.944.xls,0,0,
kate_symes_000_1_1.pst.945.xls,0,0,
kate_symes_000_1_1.pst.946.xls,0,0,
kate_symes_000_1_1.pst.950.xls,0,0,
kate_symes_000_1_1.pst.951.xls,0,0,
kate_symes_000_1_1.pst.952.xls,0,0,
kate_symes_000_1_1.pst.953.xls,0,0,
kate_symes_000_1_1.pst.954.xls,0,0,
kate_symes_000_1_1.pst.955.xls,0,0,
kate_symes_000_1_1.pst.957.xls,0,0,
kate_symes_000_1_1.pst.958.xls,0,0,
kate_symes_000_1_1.pst.959.xls,0,0,
kate_symes_000_1_1.pst.960.xls,0,0,
kate_symes_000_1_1.pst.961.xls,0,0,
kate_symes_000_1_1.pst.962.xls,0,0,
kate_symes_000_1_1.pst.963.xls,0,0,
kate_symes_000_1_1.pst.966.xls,5,27210,5442.0000000000000000
kate_symes_000_1_1.pst.967.xls,0,0,
kate_symes_000_1_1.pst.968.xls,0,0,
kate_symes_000_1_1.pst.969.xls,0,0,
kate_symes_000_1_1.pst.970.xls,0,0,
kate_symes_000_1_1.pst.971.xls,0,0,
kate_symes_000_1_1.pst.972.xls,0,0,
kate_symes_000_1_1.pst.973.xls,0,0,
kate_symes_000_1_1.pst.976.xls,0,0,
kate_symes_000_1_1.pst.977.xls,0,0,
kate_symes_000_1_1.pst.978.xls,0,0,
kate_symes_000_1_1.pst.979.xls,0,0,
kate_symes_000_1_1.pst.982.xls,0,0,
kate_symes_000_1_1.pst.983.xls,0,0,
kate_symes_000_1_1.pst.986.xls,0,0,
kate_symes_000_1_1.pst.987.xls,0,0,
kate_symes_000_1_1.pst.988.xls,0,0,
